1682 1778 0 0
OK
0 0 0 0
OK 0
OK
8750,50,50,8682,8700,249,196,246,223
8800,50,50,8731,8748,244,198,246,223
8850,50,50,8780,8796,245,200,246,223
8900,50,50,8829,8844,246,202,246,223
8950,50,50,8879,8893,244,202,246,223
9000,50,50,8930,8943,241,200,246,223
9050,50,50,8981,8993,240,200,246,223
9100,50,50,9032,9044,239,197,246,223
9150,50,50,9084,9094,234,199,246,223
9200,50,50,9135,9144,234,199,246,223
9250,50,50,9186,9193,233,202,246,223
9300,50,50,9236,9242,235,203,246,223
9350,50,50,9286,9292,235,201,246,223
9400,50,50,9336,9342,235,201,246,223
9450,50,50,9385,9390,238,208,246,223
9500,50,50,9432,9439,246,208,246,223
9550,50,50,9483,9491,236,199,246,223
9600,50,50,9530,9541,249,203,246,223
9650,50,50,9578,9591,249,203,246,223
9700,50,50,9626,9641,251,203,246,223
9750,50,50,9675,9691,251,203,246,223
9800,50,50,9724,9740,252,206,246,223
9850,50,50,9773,9790,253,204,246,223
9900,50,50,9823,9839,251,207,246,223
9950,50,50,9874,9890,248,202,246,223
PID_PERIOD,n=197,silent=0,min_ms=49.999,max_ms=50.000,mean_ms=50.000,min_cyc=4999975,max_cyc=5000021,mean_cyc=5000000
